Frekvens;Kanal A;Kanal B
(ms);(V);(V)

4,88999988;2,19980300;4,54355300
4,89999988;2,28777100;4,45620100
4,90999988;2,19980300;4,54355300
4,91999988;2,19980300;4,49987700
4,92999988;2,28777100;4,49987700
4,93999988;2,19980300;4,54355300
4,94999987;2,19980300;4,54355300
4,95999987;2,19980300;4,49987700
4,96999987;2,19980300;4,49987700
4,97999987;2,19980300;4,54355300
4,98999987;2,19980300;4,54355300
4,99999987;2,19980300;4,54355300
5,00999987;2,19980300;4,54355300
5,01999987;2,19980300;4,54355300
5,02999987;2,19980300;4,54355300
5,03999987;2,19980300;4,54355300
5,04999987;2,19980300;4,54355300
5,05999987;2,19980300;4,54355300
5,06999987;2,19980300;4,54355300
5,07999987;2,19980300;4,54355300
5,08999987;2,19980300;4,54355300
5,09999987;2,19980300;4,54355300
5,10999987;2,19980300;4,54355300
5,11999987;2,19980300;4,58738300
5,12999987;2,19980300;4,58738300
5,13999987;2,11183600;4,58738300
5,14999987;2,11183600;4,54355300
5,15999987;2,19980300;4,58738300
5,16999987;2,11183600;4,58738300
5,17999987;2,11183600;4,54355300
5,18999987;2,11183600;4,58738300
5,19999987;2,19980300;4,54355300
5,20999987;2,11183600;4,58738300
5,21999987;2,11183600;4,58738300
5,22999987;2,11183600;4,54355300
5,23999987;2,11183600;4,58738300
5,24999987;2,11183600;4,58738300
5,25999987;2,11183600;4,58738300
5,26999987;2,11183600;4,58738300
5,27999987;2,11183600;4,58738300
5,28999987;2,11183600;4,58738300
5,29999987;2,11183600;4,54355300
5,30999987;2,11183600;4,54355300
5,31999987;2,11183600;4,58738300
5,32999987;2,11183600;4,58738300
5,33999987;2,11183600;4,58738300
5,34999986;2,11183600;4,58738300
5,35999986;2,11183600;4,58738300
5,36999986;2,11183600;4,63105900
5,37999986;2,11183600;4,63105900
5,38999986;2,11183600;4,58738300
5,39999986;2,11183600;4,58738300
5,40999986;2,11183600;4,58738300
5,41999986;2,11183600;4,58738300
5,42999986;2,11183600;4,58738300
5,43999986;2,11183600;4,58738300
5,44999986;2,11183600;4,63105900
5,45999986;2,11183600;4,58738300
5,46999986;2,02356100;4,58738300
5,47999986;2,11183600;4,58738300
5,48999986;2,02356100;4,63105900
5,49999986;2,02356100;4,63105900
5,50999986;2,11183600;4,63105900
5,51999986;2,02356100;4,63105900
5,52999986;2,02356100;4,58738300
5,53999986;2,02356100;4,63105900
5,54999986;2,02356100;4,63105900
5,55999986;2,02356100;4,63105900
5,56999986;2,02356100;4,63105900
5,57999986;2,02356100;4,63105900
5,58999986;2,02356100;4,63105900
5,59999986;2,02356100;4,63105900
